[2025-11-28T23:05:33.320Z] [debug] 2025-11-28T23:05:33.320Z | DEBUG : [Database] Finished retrieving all records in NotificationState table | raw: ["[Database] Finished retrieving all records in NotificationState table"]
[2025-11-28T23:05:33.317Z] [debug] 2025-11-28T23:05:33.317Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found"]
[2025-11-28T23:05:33.312Z] [debug] 2025-11-28T23:05:33.312Z | DEBUG : [Database] Finished retrieving all records in NotificationPreference table | raw: ["[Database] Finished retrieving all records in NotificationPreference table"]
[2025-11-28T23:05:33.306Z] [debug] 2025-11-28T23:05:33.306Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found"]
[2025-11-28T23:05:33.301Z] [debug] 2025-11-28T23:05:33.301Z | DEBUG : [Database] Finished retrieving all records in CalendarEvent table | raw: ["[Database] Finished retrieving all records in CalendarEvent table"]
[2025-11-28T23:05:33.286Z] [debug] 2025-11-28T23:05:33.286Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found"]
[2025-11-28T23:05:33.275Z] [debug] 2025-11-28T23:05:33.275Z | DEBUG : [Database] Finished retrieving all records in NotificationState table | raw: ["[Database] Finished retrieving all records in NotificationState table"]
[2025-11-28T23:05:33.269Z] [debug] 2025-11-28T23:05:33.269Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found"]
[2025-11-28T23:05:33.265Z] [debug] 2025-11-28T23:05:33.265Z | DEBUG : [Database] Finished retrieving all records in NotificationPreference table | raw: ["[Database] Finished retrieving all records in NotificationPreference table"]
[2025-11-28T23:05:33.261Z] [debug] 2025-11-28T23:05:33.261Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found"]
[2025-11-28T23:05:33.250Z] [debug] 2025-11-28T23:05:33.250Z | DEBUG : [Database] Finished retrieving all records in CalendarEvent table | raw: ["[Database] Finished retrieving all records in CalendarEvent table"]
[2025-11-28T23:05:33.242Z] [debug] 2025-11-28T23:05:33.242Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found"]
[2025-11-28T23:05:33.204Z] [debug] 2025-11-28T23:05:33.204Z | DEBUG : [Database] Finished retrieving all records in CalendarEvent table | raw: ["[Database] Finished retrieving all records in CalendarEvent table"]
[2025-11-28T23:05:33.191Z] [debug] 2025-11-28T23:05:33.191Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found"]
[2025-11-28T23:05:33.180Z] [debug] 2025-11-28T23:05:33.180Z | DEBUG : [Database] Finished retrieving all records in NotificationState table | raw: ["[Database] Finished retrieving all records in NotificationState table"]
[2025-11-28T23:05:33.175Z] [debug] 2025-11-28T23:05:33.175Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found"]
[2025-11-28T23:05:33.169Z] [debug] 2025-11-28T23:05:33.169Z | DEBUG : [Database] Finished retrieving all records in NotificationPreference table | raw: ["[Database] Finished retrieving all records in NotificationPreference table"]
[2025-11-28T23:05:33.161Z] [debug] 2025-11-28T23:05:33.161Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found"]
[2025-11-28T23:05:33.152Z] [debug] 2025-11-28T23:05:33.152Z | DEBUG : [Database] Finished retrieving all records in Encounter table | raw: ["[Database] Finished retrieving all records in Encounter table"]
[2025-11-28T23:05:33.148Z] [debug] 2025-11-28T23:05:33.148Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in Encounter table: 6 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in Encounter table: 6 records found"]
[2025-11-28T23:05:33.144Z] [debug] 2025-11-28T23:05:33.144Z | DEBUG : [Database] Finished retrieving all records in NotificationState table | raw: ["[Database] Finished retrieving all records in NotificationState table"]
[2025-11-28T23:05:33.131Z] [debug] 2025-11-28T23:05:33.130Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found"]
[2025-11-28T23:05:33.123Z] [debug] 2025-11-28T23:05:33.123Z | DEBUG : [Database] Finished retrieving all records in NotificationPreference table | raw: ["[Database] Finished retrieving all records in NotificationPreference table"]
[2025-11-28T23:05:33.118Z] [debug] 2025-11-28T23:05:33.118Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found"]
[2025-11-28T23:05:33.112Z] [debug] 2025-11-28T23:05:33.112Z | DEBUG : [Database] Finished retrieving all records in CalendarEvent table | raw: ["[Database] Finished retrieving all records in CalendarEvent table"]
[2025-11-28T23:05:33.108Z] [debug] 2025-11-28T23:05:33.108Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found"]
[2025-11-28T23:05:33.093Z] [debug] 2025-11-28T23:05:33.093Z | DEBUG : [Database] Finished retrieving all records in NotificationState table | raw: ["[Database] Finished retrieving all records in NotificationState table"]
[2025-11-28T23:05:33.069Z] [debug] 2025-11-28T23:05:33.069Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found"]
[2025-11-28T23:05:33.062Z] [debug] 2025-11-28T23:05:33.062Z | DEBUG : [Database] Finished retrieving all records in NotificationPreference table | raw: ["[Database] Finished retrieving all records in NotificationPreference table"]
[2025-11-28T23:05:33.057Z] [debug] 2025-11-28T23:05:33.057Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found"]
[2025-11-28T23:05:33.052Z] [debug] 2025-11-28T23:05:33.052Z | DEBUG : [Database] Finished retrieving all records in CalendarEvent table | raw: ["[Database] Finished retrieving all records in CalendarEvent table"]
[2025-11-28T23:05:33.049Z] [debug] 2025-11-28T23:05:33.049Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found"]
[2025-11-28T23:05:33.038Z] [debug] 2025-11-28T23:05:33.038Z | DEBUG : [Navigation] Current route name: Calendar | raw: ["[Navigation] Current route name:","Calendar"]
[2025-11-28T23:05:33.022Z] [debug] 2025-11-28T23:05:33.022Z | DEBUG : [Navigation] Previous route name: Calendar | raw: ["[Navigation] Previous route name:","Calendar"]
[2025-11-28T23:05:32.980Z] [debug] 2025-11-28T23:05:32.980Z | DEBUG : [Database] Finished retrieving all records in CalendarEvent table | raw: ["[Database] Finished retrieving all records in CalendarEvent table"]
[2025-11-28T23:05:32.976Z] [debug] 2025-11-28T23:05:32.976Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found"]
[2025-11-28T23:05:32.955Z] [debug] 2025-11-28T23:05:32.955Z | DEBUG : [Database] Finished retrieving all records in NotificationState table | raw: ["[Database] Finished retrieving all records in NotificationState table"]
[2025-11-28T23:05:32.950Z] [debug] 2025-11-28T23:05:32.950Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found"]
[2025-11-28T23:05:32.945Z] [debug] 2025-11-28T23:05:32.945Z | DEBUG : [Database] Finished retrieving all records in NotificationPreference table | raw: ["[Database] Finished retrieving all records in NotificationPreference table"]
[2025-11-28T23:05:32.940Z] [debug] 2025-11-28T23:05:32.940Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found"]
[2025-11-28T23:05:32.934Z] [debug] 2025-11-28T23:05:32.934Z | DEBUG : [Database] Finished retrieving all records in Encounter table | raw: ["[Database] Finished retrieving all records in Encounter table"]
[2025-11-28T23:05:32.928Z] [debug] 2025-11-28T23:05:32.928Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in Encounter table: 6 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in Encounter table: 6 records found"]
[2025-11-28T23:05:32.924Z] [debug] 2025-11-28T23:05:32.924Z | DEBUG : [Database] Finished retrieving all records in NotificationState table | raw: ["[Database] Finished retrieving all records in NotificationState table"]
[2025-11-28T23:05:32.918Z] [debug] 2025-11-28T23:05:32.918Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found"]
[2025-11-28T23:05:32.913Z] [debug] 2025-11-28T23:05:32.913Z | DEBUG : [Database] Finished retrieving all records in NotificationPreference table | raw: ["[Database] Finished retrieving all records in NotificationPreference table"]
[2025-11-28T23:05:32.901Z] [debug] 2025-11-28T23:05:32.901Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found"]
[2025-11-28T23:05:32.896Z] [debug] 2025-11-28T23:05:32.896Z | DEBUG : [Database] Finished retrieving all records in CalendarEvent table | raw: ["[Database] Finished retrieving all records in CalendarEvent table"]
[2025-11-28T23:05:32.892Z] [debug] 2025-11-28T23:05:32.892Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found"]
[2025-11-28T23:05:32.884Z] [debug] 2025-11-28T23:05:32.884Z | DEBUG : [Database] Finished retrieving all records in NotificationState table | raw: ["[Database] Finished retrieving all records in NotificationState table"]
[2025-11-28T23:05:32.880Z] [debug] 2025-11-28T23:05:32.880Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found"]
[2025-11-28T23:05:32.873Z] [debug] 2025-11-28T23:05:32.873Z | DEBUG : [Database] Finished retrieving all records in NotificationPreference table | raw: ["[Database] Finished retrieving all records in NotificationPreference table"]
[2025-11-28T23:05:32.867Z] [debug] 2025-11-28T23:05:32.867Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found"]
[2025-11-28T23:05:32.859Z] [debug] 2025-11-28T23:05:32.859Z | DEBUG : [Database] Finished retrieving all records in CalendarEvent table | raw: ["[Database] Finished retrieving all records in CalendarEvent table"]
[2025-11-28T23:05:32.851Z] [debug] 2025-11-28T23:05:32.851Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found"]
[2025-11-28T23:05:32.838Z] [debug] 2025-11-28T23:05:32.838Z | DEBUG : [Root] Rendering RootStack.Navigator with initialRouteName: BottomTabs | raw: ["[Root] Rendering RootStack.Navigator with initialRouteName:","BottomTabs"]
[2025-11-28T23:05:32.832Z] [info] 2025-11-28T23:05:32.832Z | INFO : [AutoBackup] hook mounted | raw: ["[AutoBackup] hook mounted"]
[2025-11-28T23:05:32.820Z] [debug] 2025-11-28T23:05:32.820Z | DEBUG : [Navigation] Current route name: Calendar | raw: ["[Navigation] Current route name:","Calendar"]
[2025-11-28T23:05:32.816Z] [debug] 2025-11-28T23:05:32.816Z | DEBUG : [Navigation] Previous route name: Calendar | raw: ["[Navigation] Previous route name:","Calendar"]
[2025-11-28T23:05:32.808Z] [debug] 2025-11-28T23:05:32.808Z | DEBUG : [NavProvider] onReady(): no queued waiters to resolve | raw: ["[NavProvider] onReady(): no queued waiters to resolve"]
[2025-11-28T23:05:32.803Z] [debug] 2025-11-28T23:05:32.803Z | DEBUG : [NavProvider] onReady(): Navigation is ready, current route: Calendar | raw: ["[NavProvider] onReady(): Navigation is ready, current route:","Calendar"]
[2025-11-28T23:05:32.596Z] [debug] 2025-11-28T23:05:32.596Z | DEBUG : [Database] Finished retrieving all records in CalendarEvent table | raw: ["[Database] Finished retrieving all records in CalendarEvent table"]
[2025-11-28T23:05:32.590Z] [debug] 2025-11-28T23:05:32.589Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in CalendarEvent table: 6 records found"]
[2025-11-28T23:05:32.557Z] [debug] 2025-11-28T23:05:32.557Z | DEBUG : [Database] Finished retrieving all records in NotificationState table | raw: ["[Database] Finished retrieving all records in NotificationState table"]
[2025-11-28T23:05:32.552Z] [debug] 2025-11-28T23:05:32.552Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found"]
[2025-11-28T23:05:32.544Z] [debug] 2025-11-28T23:05:32.544Z | DEBUG : [Database] Finished retrieving all records in NotificationPreference table | raw: ["[Database] Finished retrieving all records in NotificationPreference table"]
[2025-11-28T23:05:32.540Z] [debug] 2025-11-28T23:05:32.540Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationPreference table: 7 records found"]
[2025-11-28T23:05:32.531Z] [debug] 2025-11-28T23:05:32.531Z | DEBUG : [Database] Finished retrieving all records in Encounter table | raw: ["[Database] Finished retrieving all records in Encounter table"]
[2025-11-28T23:05:32.527Z] [debug] 2025-11-28T23:05:32.527Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in Encounter table: 6 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in Encounter table: 6 records found"]
[2025-11-28T23:05:32.522Z] [debug] 2025-11-28T23:05:32.522Z | DEBUG : [Database] Finished retrieving all records in NotificationState table | raw: ["[Database] Finished retrieving all records in NotificationState table"]
[2025-11-28T23:05:32.514Z] [debug] 2025-11-28T23:05:32.514Z | DEBUG : [Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found | raw: ["[Database] Retrieving all non-deleted and non-draft records in NotificationState table: 7 records found"]
